article_id,num_unique_kw_per_art,num_keywords,month,year,collection,partisanship
64d8eb3a516b265872294277,10,27,1,2016,HL,FarLeft
64d8eb3a516b2658722942af,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294342,2,2,1,2016,HL,FarLeft
64d8eb3a516b265872294352,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294366,2,2,1,2016,HL,FarLeft
64d8eb3a516b2658722943d4,1,1,1,2016,HL,FarLeft
64d8eb3a516b26587229443e,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294443,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294455,3,5,1,2016,HL,FarLeft
64d8eb3a516b26587229446b,4,5,1,2016,HL,FarLeft
64d8eb3a516b2658722944b6,1,1,1,2016,HL,FarLeft
64d8eb3a516b2658722944c4,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294533,1,2,1,2016,HL,FarLeft
64d8eb3a516b265872294578,1,3,1,2016,HL,FarLeft
64d8eb3a516b265872294594,2,4,1,2016,HL,FarLeft
64d8eb3a516b2658722945e0,1,2,1,2016,HL,FarLeft
64d8eb3a516b265872294619,6,10,1,2016,HL,FarLeft
64d8eb3a516b26587229465a,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294674,2,2,1,2016,HL,FarLeft
64d8eb3a516b2658722946fd,1,2,1,2016,HL,FarLeft
64d8eb3a516b265872294764,2,3,1,2016,HL,FarLeft
64d8eb3a516b265872294804,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294823,4,5,1,2016,HL,FarLeft
64d8eb3a516b265872294884,4,11,1,2016,HL,FarLeft
64d8eb3a516b26587229492c,4,7,1,2016,HL,FarLeft
64d8eb3a516b265872294942,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294954,2,3,1,2016,HL,FarLeft
64d8eb3a516b26587229495f,3,3,1,2016,HL,FarLeft
64d8eb3a516b2658722949a3,3,3,1,2016,HL,FarLeft
64d8eb3a516b2658722949af,1,1,1,2016,HL,FarLeft
64d8eb3a516b2658722949bb,2,3,1,2016,HL,FarLeft
64d8eb3a516b2658722949d3,4,13,1,2016,HL,FarLeft
64d8eb3a516b265872294a18,5,16,1,2016,HL,FarLeft
64d8eb3a516b265872294aa4,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294aa9,3,4,1,2016,HL,FarLeft
64d8eb3a516b265872294adc,2,2,1,2016,HL,FarLeft
64d8eb3a516b265872294aea,4,8,1,2016,HL,FarLeft
64d8eb3a516b265872294af4,5,8,1,2016,HL,FarLeft
64d8eb3a516b265872294b09,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294b12,2,3,1,2016,HL,FarLeft
64d8eb3a516b265872294b14,1,3,1,2016,HL,FarLeft
64d8eb3a516b265872294b18,1,4,1,2016,HL,FarLeft
64d8eb3a516b265872294b21,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294b4b,2,4,1,2016,HL,FarLeft
64d8eb3a516b265872294b4f,4,8,1,2016,HL,FarLeft
64d8eb3a516b265872294b52,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294b53,1,2,1,2016,HL,FarLeft
64d8eb3a516b265872294b54,2,3,1,2016,HL,FarLeft
64d8eb3a516b265872294b65,6,15,1,2016,HL,FarLeft
64d8eb3a516b265872294b66,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294b6c,2,3,1,2016,HL,FarLeft
64d8eb3a516b265872294b6f,9,16,1,2016,HL,FarLeft
64d8eb3a516b265872294b71,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294b7c,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294b85,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294b87,4,5,1,2016,HL,FarLeft
64d8eb3a516b265872294b94,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294ba7,2,2,1,2016,HL,FarLeft
64d8eb3a516b265872294bac,2,2,1,2016,HL,FarLeft
64d8eb3a516b265872294bc9,1,1,1,2016,HL,FarLeft
64d8ebf4516b265872417595,1,1,1,2016,CE19,Center
64d8ebf4516b2658724175a7,4,31,1,2016,CE19,Center
64d8ebf4516b265872417835,2,2,1,2016,CE19,Center
64d8ebf4516b2658724178ce,1,4,1,2016,CE19,Center
64d8ebf4516b2658724179ba,1,2,1,2016,CE19,Center
64d8ebf4516b265872417b2f,1,2,1,2016,CE19,Center
64d8ebf4516b265872417bb9,1,1,1,2016,CE19,Center
64d8ebf4516b265872417bba,1,1,1,2016,CE19,Center
64d8ebf4516b265872417c89,1,1,1,2016,CE19,Center
64d8ebf4516b265872417e5e,1,2,1,2016,CE19,Center
64d8ebf4516b26587241808d,2,2,1,2016,CE19,Center
64d8ebf4516b265872418165,1,3,1,2016,CE19,Center
64d8ebf4516b2658724181a3,2,2,1,2016,CE19,Center
64d8ebf4516b26587241831b,1,4,1,2016,CE19,Center
64d8ebf4516b2658724183d1,1,3,1,2016,CE19,Center
64d8ebf4516b2658724183de,1,1,1,2016,CE19,Center
64d8ebf4516b265872418518,3,4,1,2016,CE19,Center
64d8ebf4516b265872418527,2,3,1,2016,CE19,Center
64d8ebf5516b2658724188d8,1,2,1,2016,CE19,Center
64d8ebf5516b265872418985,2,7,1,2016,CE19,Center
64d8ebf5516b2658724189c4,2,2,1,2016,CE19,Center
64d8ebf5516b265872418b35,4,12,1,2016,CE19,Center
64d8ebf5516b265872418bd3,2,2,1,2016,CE19,Center
64d8ebf5516b265872418ce1,2,2,1,2016,CE19,Center
64d8ebf5516b265872418d2c,1,1,1,2016,CE19,Center
64d8ebf5516b265872418dba,1,1,1,2016,CE19,Center
64d8ebf5516b265872418dc5,1,2,1,2016,CE19,Center
64d8ebf5516b265872418e34,3,3,1,2016,CE19,Center
64d8ebf5516b265872418e8a,1,1,1,2016,CE19,Center
64d8ebf5516b265872418ed3,2,8,1,2016,CE19,Center
64d8ebf5516b265872418f9e,3,6,1,2016,CE19,Center
64d8ebf5516b265872418fb5,1,4,1,2016,CE19,Center
64d8ebf5516b2658724193a8,1,3,1,2016,CE19,Center
64d8ebf5516b2658724193ba,1,1,1,2016,CE19,Center
64d8ebf5516b265872419528,1,1,1,2016,CE19,Center
64d8ebf5516b265872419648,2,3,1,2016,CE19,Center
64d8ebf5516b2658724196ea,1,1,1,2016,CE19,Center
64d8ebf5516b265872419721,1,2,1,2016,CE19,Center
64d8ebf5516b265872419910,5,16,1,2016,CE19,Center
64d8ebf5516b265872419934,1,1,1,2016,CE19,Center
64d8ebf5516b265872419ba9,5,7,1,2016,CE19,Center
64d8ebf5516b265872419cf8,2,6,1,2016,CE19,Center
64d8ebf5516b265872419dee,3,4,1,2016,CE19,Center
64d8ebf5516b265872419e24,1,1,1,2016,CE19,Center
64d8ebf5516b265872419e8d,3,6,1,2016,CE19,Center
64d8ebf5516b265872419eef,1,6,1,2016,CE19,Center
64d8ebf5516b265872419f04,4,8,1,2016,CE19,Center
64d8ebf5516b265872419f44,1,1,1,2016,CE19,Center
64d8ebf5516b26587241a047,3,6,1,2016,CE19,Center
64d8ebf5516b26587241a04f,2,2,1,2016,CE19,Center
64d8ebf5516b26587241a059,3,5,1,2016,CE19,Center
64d8ebf5516b26587241a079,2,2,1,2016,CE19,Center
64d8ebf5516b26587241a37b,2,2,1,2016,CE19,Center
64d8ebf5516b26587241a46b,2,2,1,2016,CE19,Center
64d8ebf5516b26587241a546,6,17,1,2016,CE19,Center
64d8ebf5516b26587241a56a,3,4,1,2016,CE19,Center
64d8ebf5516b26587241a58f,2,7,1,2016,CE19,Center
64d8ebf5516b26587241a640,2,6,1,2016,CE19,Center
64d8ebf5516b26587241a655,1,6,1,2016,CE19,Center
64d8ebf5516b26587241a710,1,1,1,2016,CE19,Center
64d8ebf5516b26587241a9e6,1,4,1,2016,CE19,Center
64d8ebf6516b26587241aa1b,2,2,1,2016,CE19,Center
64d8ebf6516b26587241aaae,3,14,1,2016,CE19,Center
64d8ebf6516b26587241aace,1,1,1,2016,CE19,Center
64d8ebf6516b26587241abcf,2,11,1,2016,CE19,Center
64d8ebf6516b26587241ac2d,1,1,1,2016,CE19,Center
64d8ebf6516b26587241aca9,1,1,1,2016,CE19,Center
64d8ebf6516b26587241accb,1,1,1,2016,CE19,Center
64d8ebf6516b26587241ad63,4,50,1,2016,CE19,Center
64d8ebf6516b26587241ae3c,1,2,1,2016,CE19,Center
64d8ebf6516b26587241af0b,1,1,1,2016,CE19,Center
64d8ebf6516b26587241b026,3,10,1,2016,CE19,Center
64d8ebf6516b26587241b2ee,6,19,1,2016,CE19,Center
64d8ebf6516b26587241b303,1,1,1,2016,CE19,Center
64d8ebf6516b26587241b34d,3,7,1,2016,CE19,Center
64d8ebf6516b26587241b434,1,5,1,2016,CE19,Center
64d8ebf6516b26587241b43f,2,4,1,2016,CE19,Center
64d8ebf6516b26587241b7b8,5,9,1,2016,CE19,Center
64d8ebf6516b26587241b829,1,1,1,2016,CE19,Center
64d8ebf6516b26587241b916,4,18,1,2016,CE19,Center
64d8ebf6516b26587241b932,1,2,1,2016,CE19,Center
64d8ebf6516b26587241be08,1,1,1,2016,CE19,Center
64d8ebf6516b26587241be87,1,1,1,2016,CE19,Center
64d8ebf6516b26587241be90,2,5,1,2016,CE19,Center
64d8ebf6516b26587241bebf,1,2,1,2016,CE19,Center
64d8ebf6516b26587241becd,1,1,1,2016,CE19,Center
64d8ebf6516b26587241bedd,3,7,1,2016,CE19,Center
64d8ebf6516b26587241bf61,1,2,1,2016,CE19,Center
64d8ebf6516b26587241bfbb,2,3,1,2016,CE19,Center
64d8ebf6516b26587241bfdb,1,1,1,2016,CE19,Center
