article_id,num_unique_kw_per_art,num_keywords,month,year,collection,partisanship
64d8eb36516b26587228ac1b,1,1,3,2016,HR,FarRight
64d8eb36516b26587228ac21,1,2,3,2016,HR,FarRight
64d8eb36516b26587228ac25,3,4,3,2016,HR,FarRight
64d8eb36516b26587228ac3e,2,19,3,2016,HR,FarRight
64d8eb36516b26587228ac97,2,25,3,2016,HR,FarRight
64d8eb36516b26587228accc,1,1,3,2016,HR,FarRight
64d8eb36516b26587228aceb,2,6,3,2016,HR,FarRight
64d8eb36516b26587228ad15,1,1,3,2016,HR,FarRight
64d8eb36516b26587228ad28,2,5,3,2016,HR,FarRight
64d8eb36516b26587228ad2d,2,4,3,2016,HR,FarRight
64d8eb36516b26587228ad7a,1,3,3,2016,HR,FarRight
64d8eb36516b26587228ad8c,1,1,3,2016,HR,FarRight
64d8eb36516b26587228ad90,2,4,3,2016,HR,FarRight
64d8eb36516b26587228ada2,2,4,3,2016,HR,FarRight
64d8eb36516b26587228adc2,2,2,3,2016,HR,FarRight
64d8eb36516b26587228adc9,1,2,3,2016,HR,FarRight
64d8eb36516b26587228add4,1,1,3,2016,HR,FarRight
64d8eb36516b26587228add6,2,6,3,2016,HR,FarRight
64d8eb36516b26587228ade0,6,38,3,2016,HR,FarRight
64d8eb36516b26587228ade9,2,10,3,2016,HR,FarRight
64d8eb36516b26587228ae93,1,1,3,2016,HR,FarRight
64d8eb36516b26587228ae95,1,1,3,2016,HR,FarRight
64d8eb36516b26587228ae97,1,1,3,2016,HR,FarRight
64d8eb36516b26587228b0f1,1,1,3,2016,HR,FarRight
64d8eb36516b26587228b6d9,2,8,3,2016,HR,FarRight
64d8eb36516b26587228c108,2,8,3,2016,HR,FarRight
64d8eb37516b26587228c831,2,17,3,2016,HR,FarRight
64d8eb37516b26587228cb37,1,5,3,2016,HR,FarRight
64d8eb37516b26587228d444,1,1,3,2016,HR,FarRight
64d8eb37516b26587228d450,1,1,3,2016,HR,FarRight
64d8eb37516b26587228d986,3,13,3,2016,HR,FarRight
64d8eb37516b26587228d99a,1,2,3,2016,HR,FarRight
64d8eb37516b26587228df06,1,2,3,2016,HR,FarRight
64d8eb37516b26587228e24d,1,1,3,2016,HR,FarRight
64d8eb37516b26587228e4e4,1,1,3,2016,HR,FarRight
64d8eb37516b26587228e53e,1,1,3,2016,HR,FarRight
64d8eb37516b26587228e61c,1,2,3,2016,HR,FarRight
64d8eb37516b26587228e8a2,1,1,3,2016,HR,FarRight
64d8eb37516b26587228ecb3,2,2,3,2016,HR,FarRight
64d8eb37516b26587228eed1,1,2,3,2016,HR,FarRight
64d8eb38516b26587228f207,1,1,3,2016,HR,FarRight
64d8eb38516b26587228f93e,1,1,3,2016,HR,FarRight
64d8eb38516b26587228f9cd,1,1,3,2016,HR,FarRight
64d8eb38516b26587228fa71,1,1,3,2016,HR,FarRight
64d8eb38516b26587228fb69,1,1,3,2016,HR,FarRight
64d8eb38516b26587228fc60,2,2,3,2016,HR,FarRight
64d8eb38516b26587228fd21,1,1,3,2016,HR,FarRight
64d8eb38516b2658722901cd,2,2,3,2016,HR,FarRight
64d8eb38516b2658722901f8,1,1,3,2016,HR,FarRight
64d8eb38516b265872290365,2,4,3,2016,HR,FarRight
64d8eb38516b26587229037b,2,6,3,2016,HR,FarRight
64d8eb38516b265872290486,1,2,3,2016,HR,FarRight
64d8eb38516b265872290573,1,2,3,2016,HR,FarRight
64d8eb38516b2658722905b7,1,1,3,2016,HR,FarRight
64d8eb38516b26587229064b,1,1,3,2016,HR,FarRight
64d8eb38516b265872290688,1,1,3,2016,HR,FarRight
64d8eb38516b2658722906cd,1,2,3,2016,HR,FarRight
64d8eb38516b265872290702,1,1,3,2016,HR,FarRight
64d8eca7516b265872587783,1,1,3,2016,CL19,CenterLeft
64d8eca7516b2658725879a4,1,1,3,2016,CL19,CenterLeft
64d8eca7516b265872587a40,2,3,3,2016,CL19,CenterLeft
64d8eca7516b265872587ea1,1,1,3,2016,CL19,CenterLeft
64d8eca8516b26587258922c,1,1,3,2016,CL19,CenterLeft
64d8eca8516b265872589236,1,1,3,2016,CL19,CenterLeft
64d8eca8516b265872589244,1,1,3,2016,CL19,CenterLeft
64d8eca9516b26587258a56f,1,1,3,2016,CL19,CenterLeft
64d8eca9516b26587258aa3b,2,3,3,2016,CL19,CenterLeft
64d8eca9516b26587258ab8d,1,1,3,2016,CL19,CenterLeft
64d8eca9516b26587258b4ce,1,1,3,2016,CL19,CenterLeft
64d8eca9516b26587258b7a9,1,1,3,2016,CL19,CenterLeft
64d8eca9516b26587258b7b8,1,1,3,2016,CL19,CenterLeft
64d8eca9516b26587258beb6,1,1,3,2016,CL19,CenterLeft
64d8eca9516b26587258c7d0,2,3,3,2016,CL19,CenterLeft
64d8eca9516b26587258cb23,1,1,3,2016,CL19,CenterLeft
64d8eca9516b26587258cddc,1,1,3,2016,CL19,CenterLeft
64d8ecaa516b26587258e03a,1,1,3,2016,CL19,CenterLeft
64d8ecaa516b26587258e51a,1,1,3,2016,CL19,CenterLeft
64d8ecaa516b26587258e6a5,3,6,3,2016,CL19,CenterLeft
64d8ecaa516b26587258f049,1,1,3,2016,CL19,CenterLeft
